feature,word,idf,pos_mean,pos_var,neg_mean,neg_var
9633,pprov,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9634,app,2.8384292797022423,2.0934619858650803e-06,7.586058371883729e-09,0.00015301165073520245,1.2356991366436401e-05
9635,rov,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9636,lof,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9637,oan,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9638,appl,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9639,cation,3.315550534421905,0.0,1e-09,2.026177930141367e-05,2.591830383116009e-07
9640,immediatelly,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9641,whitney,3.1394592753662236,2.627980656209484e-06,2.1414970565739593e-08,1.9822011357986503e-05,2.435659015605023e-07
9642,ramos,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9643,negtvgdkhk,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9644,mwlrnl,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9645,fxjwn,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9646,oywtovn,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9647,uviqocix,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9648,mhaxmnm,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9649,jlrwwwew,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9650,tjvaxmh,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9651,xlbll,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9652,dlxymygi,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9653,elmztv,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9654,atwjztyywl,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9655,sgcrh,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9656,wgizlc,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9657,jpoxby,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9658,aoyldcoxn,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9659,twqqf,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9660,dxkuq,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9661,nnxbjf,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9662,xrwgabnev,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9663,ghogenc,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9664,ukljp,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9665,zcvjm,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9666,ypvgq,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9667,asona,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9668,femgqk,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9669,cacayzxhyc,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9670,kmurgkhl,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9671,nnnttjhkj,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9672,pnuqcsjib,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9673,saazjegp,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9674,gjtvr,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9675,iihbxop,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9676,ekyybb,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9677,bsvrdsp,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9678,vsrpuzw,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9679,shsyx,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9680,iejczcus,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9681,smwppxjgf,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9682,ncegpbldg,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9683,fjccw,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9684,fcwkwjx,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9685,krshwz,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9686,ylptmmzyi,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9687,isaao,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9688,csjteqt,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9689,tgmzyja,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9690,qfluoyhl,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9691,wqdcdju,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9692,svhudzjj,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9693,hczeqsj,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9694,zobyuve,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9695,bzrkqi,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9696,pqbyxfb,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9697,pagzgg,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9698,bfctnvrvq,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9699,ltoqvbvst,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9700,gtxdbs,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9701,cdexeg,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9702,fcenz,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9703,pakmn,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9704,dkdqndz,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9705,fkindojko,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9706,ileeal,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9707,hxqlilv,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9708,leiubds,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9709,qaqmj,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9710,wgmopeev,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9711,kvkcqcvz,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9712,eejedhs,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9713,cbzhn,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9714,kwpayd,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9715,xcmljb,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9716,kcfkdpp,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9717,uzvnmkfnt,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9718,rnclybg,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9719,nuxiuf,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9720,smzllryxic,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9721,hbtditati,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9722,fqbue,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9723,pkxppc,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9724,doarwv,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9725,useyj,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9726,xfydjhxtf,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9727,gswmc,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9728,mishsy,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9729,wijtq,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9730,vbwbdx,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9731,alrdgcm,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9732,lgazvpxc,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9733,ozqexybc,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9734,cxpzrf,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9735,rjqsib,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9736,cabziyei,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9737,ulfqlfmx,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9738,nvwzb,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9739,vfnbvpc,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9740,rwjlxrqv,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9741,ajspb,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9742,nwizzsi,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9743,bqkoelgyl,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9744,bqazv,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9745,mqehfr,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9746,dgjhpqkf,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9747,zrdggv,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9748,mlxgizleh,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9749,cayxkjt,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9750,ltglxktzb,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9751,kgerjqt,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9752,bljfol,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9753,svdpvg,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9754,uillyrh,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9755,pvcbzdn,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9756,klmmopk,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9757,snneasedtx,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9758,uwzurq,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9759,matuc,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9760,iyopb,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9761,lbizvxt,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9762,jgxufgic,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9763,rfotwoc,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9764,gfhrqfz,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9765,feswlu,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9766,puacz,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9767,umrfsl,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9768,qygcoer,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9769,zgsxinwsj,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9770,fuyqxstnh,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9771,tkvet,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9772,pmjcnwpq,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9773,flrjcja,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9774,wkorg,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9775,yibcdr,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9776,jiorf,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9777,lsxggpjdl,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9778,gdviykxagv,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9779,sqbqsqu,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9780,ftmlru,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9781,pjcgby,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9782,pperh,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9783,vgfjkthaha,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9784,lrswnfin,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9785,sggxjn,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9786,qhykbxml,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9787,bbwciyuo,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9788,rbvzzgzhz,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9789,rjiur,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9790,syujxwyv,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9791,bhwbq,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9792,crjgr,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9793,sqvfofu,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9794,bejttroci,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9795,twtmroom,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9796,auyzdyt,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9797,fpnurps,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9798,tynrwgfz,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9799,eejhkqsyq,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9800,ggute,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9801,ckquy,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9802,ocfjbots,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9803,jncrdi,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9804,gossm,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9805,yoikgubbo,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9806,zjwcqg,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9807,dfkycrrpt,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9808,azcdbtxch,3.616580530085886,0.0,1e-09,1.3943174223478626e-05,2.300174625481565e-07
9809,llars,3.315550534421905,0.0,1e-09,0.00011736011026101317,8.814376517988463e-06
9810,seventy,3.0145205387579237,0.0,1e-09,0.00013951517387504752,1.0235076031175175e-05
9811,pfizer,2.7714824900716293,0.0,1e-09,0.00031095035024367585,1.6831439316370068e-05
9812,darcy,3.616580530085886,0.0,1e-09,8.290536024771077e-05,8.097745936691581e-06
9813,demo,3.1394592753662236,0.0,1e-09,9.733321964925202e-05,6.483601689420779e-06
9814,pharmaceutical,2.662338020646561,0.0,1e-09,0.0003261803456205369,3.148864578928598e-05
9815,encina,2.7714824900716293,0.0002644083809885956,4.318191276322226e-05,0.0,1e-09
9816,apprise,2.7714824900716293,6.322405914307815e-05,6.348249241509192e-06,2.8189915240767008e-05,6.575956018494035e-07
9817,negotiate,2.2186405214138483,0.00014551899174601482,4.328954837936493e-06,1.5171498090976693e-05,1.0463292626326192e-07
9818,beleives,3.1394592753662236,8.027287229368587e-06,6.51113529324801e-08,0.0,1e-09
9819,charlene,2.36130802498258,0.00024525135433953887,1.9415742304356725e-05,0.0,1e-09
9820,richmond,2.440489271030205,0.00012237344275391733,6.556408337090649e-06,7.964140533170603e-05,4.001977926782519e-06
9821,absentminded,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9822,volition,3.315550534421905,0.0,1e-09,7.017513792745398e-05,2.9472828732828363e-06
9823,cavil,2.8384292797022423,0.0,1e-09,6.820600020400052e-05,1.3211316904660889e-06
9824,deacon,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9825,fond,3.1394592753662236,1.9624846305150305e-06,1.238457855432281e-08,5.0077099911980235e-05,1.512749777615516e-06
9826,coproduct,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9827,radiant,3.0145205387579237,0.0,1e-09,0.00016009200088641786,1.5845658970021987e-05
9828,coplanar,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9829,dynamite,3.1394592753662236,0.0,1e-09,7.502971500363234e-05,2.5743269344211297e-06
9830,dialogue,3.0145205387579237,2.551192262124702e-05,1.3072162266804387e-06,3.194926803037263e-05,9.30998409364721e-07
9831,seductive,3.315550534421905,0.0,1e-09,7.66682614206912e-05,3.6024672067718156e-06
9832,charlemagne,3.315550534421905,0.0,1e-09,3.266103233644412e-05,1.1066974350631188e-06
9833,birdie,3.315550534421905,0.0,1e-09,3.433170548205505e-05,1.1181252731180586e-06
9834,audiotape,3.315550534421905,0.0,1e-09,5.54535605914595e-05,1.8297175704162047e-06
9835,dieldrin,3.315550534421905,0.0,1e-09,3.266103233644412e-05,1.1066974350631188e-06
9836,insistent,3.315550534421905,0.0,1e-09,3.404319312911613e-05,1.1156820221158391e-06
9837,bereft,3.0145205387579237,0.0,1e-09,7.92850204034324e-05,2.566165996732265e-06
9838,heap,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9839,presumptive,3.1394592753662236,0.0,1e-09,5.955161976631502e-05,1.5969046113768287e-06
9840,creedal,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9841,sick,2.412460547429961,3.145118601551535e-05,1.3133546225275587e-06,0.0003292961153318426,1.4183160057043426e-05
9842,prolong,3.315550534421905,0.0,1e-09,3.4847406970184935e-05,1.1229810197992425e-06
9843,elisha,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9844,anorthic,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9845,canadian,2.575187844927661,1.1747733931779291e-05,1.9089395328932896e-07,0.00028014621450306944,3.18570765286608e-05
9846,mit,2.8384292797022423,0.0,1e-09,0.00022361213831902208,1.0841942484072972e-05
9847,impractical,3.315550534421905,0.0,1e-09,3.804626489775226e-05,1.1670982606133044e-06
9848,racket,3.1394592753662236,0.0,1e-09,6.682122571884856e-05,2.4070136744511177e-06
9849,voracity,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9850,burp,2.9176105257498675,0.0,1e-09,0.00015598801393333728,9.275245318320682e-06
9851,adirondack,3.315550534421905,0.0,1e-09,5.228269685747945e-05,1.6558396879827782e-06
9852,imperceptible,3.315550534421905,0.0,1e-09,3.672063338221031e-05,1.1458905151365022e-06
9853,desist,3.315550534421905,0.0,1e-09,3.433170548205505e-05,1.1181252731180586e-06
9854,biota,3.1394592753662236,0.0,1e-09,4.560061716259581e-05,1.2099948126504613e-06
9855,hysteria,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9856,grandstand,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9857,utter,3.1394592753662236,0.0,1e-09,4.0443664871586584e-05,1.0739444644277647e-06
9858,potboil,3.315550534421905,0.0,1e-09,5.079853630878636e-05,1.582592643908055e-06
9859,dahl,3.315550534421905,0.0,1e-09,3.514716895896922e-05,1.126091477567824e-06
9860,directorate,3.1394592753662236,0.0,1e-09,3.862237962757326e-05,1.0616625867760871e-06
9861,endgame,2.9176105257498675,0.0,1e-09,0.00018840144300024143,1.0565224198056982e-05
9862,functorial,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9863,busch,3.315550534421905,0.0,1e-09,3.806620937849638e-05,1.1674489505843944e-06
9864,adventure,2.7134905430939424,3.048670526824622e-06,2.8474222696217674e-08,6.15126717187177e-05,1.1972669058108514e-06
9865,honeysuckle,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9866,pleat,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9867,glorious,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9868,condense,3.1394592753662236,0.0,1e-09,3.9151605468283385e-05,1.0499969200898939e-06
9869,hungarian,3.315550534421905,0.0,1e-09,3.7246827575764044e-05,1.1538131493177447e-06
9870,bribery,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9871,comparator,3.315550534421905,0.0,1e-09,3.433170548205505e-05,1.1181252731180586e-06
9872,intervenor,3.1394592753662236,0.0,1e-09,6.562193015173173e-05,2.2756092170774486e-06
9873,lutheran,3.1394592753662236,1.2791616688055803e-05,4.846768523527007e-07,6.222883654199747e-05,2.291035437341885e-06
9874,precaution,2.8384292797022423,2.2637317732698967e-05,3.5926366696917924e-07,2.6168356378860515e-05,8.076742274226968e-07
9875,apology,2.662338020646561,2.39003281230311e-05,7.085669777936064e-07,7.220607340271658e-05,1.4022331331867902e-06
9876,oven,3.315550534421905,0.0,1e-09,3.4341811846788874e-05,1.11821441345701e-06
9877,menhaden,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9878,compress,3.0145205387579237,7.84194099726314e-06,1.8278229011506873e-07,5.216937770576379e-05,1.296849747015956e-06
9879,porous,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9880,ineffable,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9881,instable,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9882,emerson,2.9176105257498675,0.0,1e-09,9.632599739563717e-05,2.7841269710791733e-06
9883,limp,3.0145205387579237,0.0,1e-09,5.4351685573824695e-05,1.207759121216717e-06
9884,typescript,3.0145205387579237,0.0,1e-09,3.7386968448921017e-05,9.498107519619075e-07
9885,boone,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9886,ingather,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9887,blimp,3.315550534421905,0.0,1e-09,3.672063338221031e-05,1.1458905151365022e-06
9888,bruckner,3.315550534421905,0.0,1e-09,3.404749524360922e-05,1.1157170139894767e-06
9889,martyrdom,3.315550534421905,0.0,1e-09,3.672063338221031e-05,1.1458905151365022e-06
9890,conant,2.9176105257498675,7.098411830359536e-06,1.4994530371757558e-07,4.731582432381228e-05,1.0941016943973468e-06
9891,approximable,3.315550534421905,0.0,1e-09,3.4144911317079766e-05,1.1165210345706985e-06
9892,derriere,3.616580530085886,0.0,1e-09,3.334237314310107e-05,1.3105989115466416e-06
9893,autonomous,3.315550534421905,0.0,1e-09,4.395837883261665e-05,1.3120886264242025e-06
9894,ac,2.36130802498258,9.492380706488385e-05,4.012193484278352e-06,0.00017395153850497508,5.284481696928127e-06
9895,invalidate,3.0145205387579237,6.670010275008067e-06,6.785723676566861e-08,3.96840995393211e-05,1.0768081188560782e-06
9896,lpapayo,3.616580530085886,1.3898378770275027e-05,5.719955402986451e-07,0.0,1e-09
9897,placette,3.616580530085886,1.3898378770275027e-05,5.719955402986451e-07,0.0,1e-09
9898,earliest,3.616580530085886,1.3898378770275027e-05,5.719955402986451e-07,0.0,1e-09
9899,bbtu,3.616580530085886,1.3898378770275027e-05,5.719955402986451e-07,0.0,1e-09
9900,boykin,3.315550534421905,9.573839146000133e-06,1.8591905460825772e-07,0.0,1e-09
9901,psalm,3.315550534421905,5.7955908341312455e-05,5.4886749871090255e-06,0.0,1e-09
9902,genesis,3.616580530085886,4.1885525061102815e-06,5.285998151708469e-08,0.0,1e-09
9903,offspring,3.616580530085886,4.1885525061102815e-06,5.285998151708469e-08,0.0,1e-09
9904,jeremiah,3.616580530085886,2.513131503666169e-05,1.8679593346150482e-06,0.0,1e-09
9905,chose,3.1394592753662236,3.6359732366733958e-06,4.0079210872792184e-08,6.035728029093697e-06,2.496563278239252e-08
9906,creation,2.662338020646561,2.1215879278982828e-05,2.2194697153025662e-07,1.5800342855045283e-05,1.5200754841958105e-07
9907,fearfully,3.616580530085886,4.1885525061102815e-06,5.285998151708469e-08,0.0,1e-09
9908,wonderfully,3.616580530085886,4.1885525061102815e-06,5.285998151708469e-08,0.0,1e-09
9909,knit,3.616580530085886,4.1885525061102815e-06,5.285998151708469e-08,0.0,1e-09
9910,womb,3.616580530085886,4.1885525061102815e-06,5.285998151708469e-08,0.0,1e-09
9911,misrepresent,3.616580530085886,4.1885525061102815e-06,5.285998151708469e-08,0.0,1e-09
9912,distant,3.1394592753662236,5.429392468275814e-06,4.957370733320755e-08,4.1606489548428536e-05,2.040235767656235e-06
9913,angry,3.315550534421905,3.839913803815771e-06,4.4586036789292397e-08,5.021735330216141e-05,2.971659870610091e-06
